,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2434,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,9/1/2009,"This appealing Washington Zinfandel is spicy and bright, bringing in ripe strawberry, wild cherry and sweet raspberry fruit, enhanced with orange peel and made in a forward, brambly, fruit-powered style.",,,Patit Creek 2007 Zinfandel (Walla Walla Valley (WA)),$28, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Zinfandel,2007,Patit Creek
2435,N/A,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,8/1/2009,"Syrupy and dense, this brings super-ripe blackberry fruit, mocha and butterscotch. What sets it apart from similar California efforts is that it retains natural acids and some lovely herbal highlights, so it's not just a hot, heavy, alcoholic date—the sort that breathes in your ear and leaves you exhausted but somehow unsatisfied. If you like big, brawny Zin, but want some structure along with it, this is a fine choice. Drink up.",,,Hard Row To Hoe 2006 Zinfandel (Wahluke Slope),$35, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2006,Hard Row To Hoe
2436,14.8%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,8/1/2009,"The '06 was a 16% monster, but delicious. The '07 is just as good, but swings less of a hammer. Alcohol is 14.8%, yet the wine comes across as the concentrated essence of raspberries and cherries, lifted with all-natural acids, and showing a piercing core that just keeps on going.",Pheasant Vineyard,,Trio Vintners 2007 Pheasant Vineyard Zinfandel (Wahluke Slope),$26, Washington,90, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2007,Trio Vintners
2437,15.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,8/1/2009,"Very ripe and slightly sweet, like good fresh raspberry and pomegranate juice. Nice structure, and the alcohol does not seem hot or jammy. The flavors persist, clean and lightly spicy, with good natural acids. Fine effort.",Avery Vineyard,,Three Angels 2007 Avery Vineyard Zinfandel (Columbia Valley (WA)),$20, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2007,Three Angels
2438,15.7%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,8/1/2009,"Distinctly different from the Avery vineyard bottling, this has pleasing, brambly strawberry fruit flavors, intertwined with spice, cola and a bit of Dr. Pepper. Not a big wine, but loaded with fruit flavor.",Les Collines Vineyard,,Three Angels 2007 Les Collines Vineyard Zinfandel (Walla Walla Valley (WA)),$20, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Zinfandel,2007,Three Angels
2439,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,12/31/2008,"Tight, earthy, spiced up with leaf and pepper, this old vine Zin gathers strength in the mid-palate and displays a perfect blend of sweet cherry, berry and some finishing tomato leaf. This 2007 seems a bit less ripe than previous efforts, so the fruit does not have the same sweetness, but the winemaking is exceptional and the flavors are woven beautifully. These 2007s may yet prove to be among the most ageworthy wines that Sineann has ever made.",Old Vine,,Sineann 2007 Old Vine Zinfandel (Columbia Valley (OR)),$36, Oregon,92, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2007,Sineann
2440,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2008,"Maryhill's Zinfandel may be the winery's best red wine—certainly the best value. It's bright and spicy, and the fruit is clean and nicely mixes strawberry, raspberry and cherry flavors. Some light toast and chocolate comes into the finish, along with a more high-toned note suggesting menthol and eucalyptus.",,,Maryhill 2005 Zinfandel (Columbia Valley (WA)),$22, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Maryhill
2441,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2008,"This is an herbal style, not particularly Californian, with some leafy, tobacco flavors, and light strawberry and candy cherry fruit. More acid than most Zins make this perfect for chilling and sipping with simple picnic foods.",Hells Gate Canyon Vineyard,,Barnard Griffin 2005 Hells Gate Canyon Vineyard Zinfandel (Columbia Valley (WA)),N/A, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Barnard Griffin
2442,16.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2008,"If you are a fan of Rosenblum Zins, you might want to try this Washington Zin, styled in the same 16.4% alcohol mode. It's got plenty of syrupy berry fruit, and some very chocolaty streaks as well, but the tannins are earthy and still have a bitter finish to them. The winery's regular Zin is far better.",Proprietor's Reserve,,Maryhill 2005 Proprietor's Reserve Zinfandel (Columbia Valley (WA)),$38, Washington,84, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Maryhill
2443,N/A,"Washington, Washington Other, Washington, US",750 ml,Red, US,12/1/2008,"This is the winery's sixth vintage of Zinfandel from the Zephyr Ridge vineyard in the Horse Heaven Hills. It's ripe and substantial, soft and loaded with rich berry fruit flavors. Despite the high (27.1) brix, the wine is neither hot nor jammy, and keeps plenty of acid behind stiff, lightly earthy tannins. It is one of the best Zins yet from the winery that pioneered the grape in Washington State.",Howling Wolfe,,Thurston Wolfe 2006 Howling Wolfe Zinfandel (Washington),$20, Washington,88, Washington Other,Paul Gregutt,@paulgwine ,Washington,Not rated yet [Add Your Review],Zinfandel,2006,Thurston Wolfe
2444,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,12/1/2008,"Lightly spicy and displaying a brambly character, with fruit flavors of strawberry jelly, this high alcohol (over 15%) Zin includes some high-toned, volatile notes. It is trending toward an Amador County Zinfandel style, though it is not quite that hot or volatile. All in all, it's a good effort.",,,Zefina 2005 Zinfandel (Horse Heaven Hills),$20, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2005,Zefina
2445,15.5%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,12/1/2008,"This hits 15.5% alcohol—amazingly high for a Columbia wine. The tart red fruit is offset with sweet grain and dried herbs, almost like an old vine Zin from northern California. Somehow the herbs overmatch the berry flavors, which seem a bit on the light side, despite the high alcohol. Young vines?",,,Columbia Winery 2005 Zinfandel (Horse Heaven Hills),$28, Washington,84, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2005,Columbia Winery
2446,N/A,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,11/1/2008,"Zinfandel is establishing a presence in the Hood River region of eastern Oregon. This is a very approachable, somewhat rustic, tart and earthy red, with fruit flavors that mix strawberry, cherry and brambly berries. Some herbal spice comes through in the finish.",,,Cathedral Ridge 2006 Zinfandel (Columbia Valley (OR)),$24, Oregon,84, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2006,Cathedral Ridge
2447,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,7/1/2008,"The Zin is cut with 15% Syrah, a nice choice. Smooth and plummy and loaded with spice cake flavors, it's a moderate 13.5% alcohol—light for Zin—but has plenty of oomph in the mouth, ripe fruit and a pleasing chocolaty finish. Great presence and polish  elevate this well above the ordinary.",,,Michael Florentino Cellars 2005 Zinfandel (Columbia Valley (WA)),$36, Washington,91, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Michael Florentino Cellars
2448,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,7/1/2008,"Though production is quite limited, Forgeron makes one of the best Washington Zinfandels—admittedly a small group—and has already defined a style for the grape that is quite distinct from California. It's set up sharply upon bright acids, and the spice accents of cinnamon, allspice and coffee, are lightly applied. There is none of the fatness of the California wines; this is Zin that has been slimmed but not watered down. Flavors are tart and spicy, and the fruit is lightly dappled with interesting herbs.",,,Forgeron 2005 Zinfandel (Columbia Valley (WA)),$30, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Forgeron
2449,N/A,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,White, US,5/1/2008,"This limited release (300 cases), first-ever Zin from Columbia Crest points to the rising prominence of this quintessentially Californian grape. In Washington's Wahluke Slope, Zin ripens well without turning into a Port-like substance. Tightly-defined raspberry, blackberry and plum fruits, scented with violets and juicy with fresh acid, take to the new oak aging well. It's a balanced mix of berry, barrel and crisp, palate-cleansing acid.",Stone Tree Vineyard Reserve,,Columbia Crest 2005 Stone Tree Vineyard Reserve Zinfandel (Wahluke Slope),$30, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2005,Columbia Crest
2450,18.2%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2008,"This is sweet and syrupy, with unintegrated grain and spice flavors. It seems way too young to be released, a mélange of grapy fruit, sugar and grain. The alcohol is an unbelievable 18.2%—good grief!",Milbrandt Vineyards,,E. B. Foote 2006 Milbrandt Vineyards Zinfandel (Wahluke Slope),$24, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2006,E. B. Foote
2451,N/A,"Barossa Valley, South Australia, Australia",750 ml,Red, Australia,11/1/2007,"A briary, open-knit Zinfandel with hints of strawberries on the vanilla-scented nose. Juicy and berry-filled on the palate, with ample varietal character, accentuated by zesty acidity on the finish. Drink now–2010.",Chookshed,The Grateful Palate,Rusden 2005 Chookshed Zinfandel (Barossa Valley),$85, South Australia,88,Barossa Valley,Joe Czerwinski,,,Not rated yet [Add Your Review],Zinfandel,2005,Rusden
2452,N/A,"Washington, Washington Other, Washington, US",750 ml,Red, US,8/1/2007,"Plummy and ripe, this tannic, herbal take on Zinfandel is ready for near-term drinking. The red fruits mix berries, cherries and cranberry flavors, and there is plenty of chalky acid to prop it up. The alcohol is a moderate 14.5%.",Howling Wolfe,,Thurston Wolfe 2005 Howling Wolfe Zinfandel (Washington),$18, Washington,87, Washington Other,Paul Gregutt,@paulgwine ,Washington,Not rated yet [Add Your Review],Zinfandel,2005,Thurston Wolfe
2453,12%,"New York, New York Other, New York, US",750 ml,Rose, US,7/1/2007,"Light, floral aromas mingled with strawberry lead into a pretty, flavorful wine that's sweet but not cloying. A honeyed mouthfeel and clean finish, along with the affordable pricetag, make it an attractive selection for everyday quaffing.",White,,Brotherhood NV White Zinfandel (New York),$8, New York,84, New York Other,Susan Kostrzewa,@suskostrzewa,New York,Not rated yet [Add Your Review],Zinfandel,,Brotherhood
2454,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2007,"This has the racy authority of Dry Creek Zins, with splendid, high acid raspberry flavors, and holds its alcohol (15.6%) well, without cutting out the grace notes of flower and citrus. It's a Rosenblum style of Zin, and the fact that it was made in Washington shows that there is real potential for this grape in a state where it was barely a curiosity a decade ago.",Milbrandt Vineyards,,E. B. Foote 2005 Milbrandt Vineyards Zinfandel (Columbia Valley (WA)),$18, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,E. B. Foote
2455,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2007,"Quite ripe, roasted and lush; this is Zinfandel at its most full and rich, to the point of tasting like a confectionary dessert. If you like flavors of cooked berries, powdered sugar and baking spices, this is the wine for you.",,,Zefina 2003 Zinfandel (Columbia Valley (WA)),$25, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2003,Zefina
2456,14.8%,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,12/31/2006,"These are century-old vines—unique in the Northwest. The new vintage brings the alcohol down to a welcome 14.8%, and offers complex, soft, plummy fruit with the grace of old vines. The grapes seem to quietly show their mastery of scents and flavors, lightly liquorous, but laden with plums, cherries, dates and figs. Turley eat your heart out!",Old Vine,,Sineann 2005 Old Vine Zinfandel (Columbia Valley (OR)),$36, Oregon,93, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Valley (OR),Not rated yet [Add Your Review],Zinfandel,2005,Sineann
2457,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2006,"The same vineyard that produces the winery's Old Vine Zinfandel makes this thick, concentrated wine, from vines now almost 20 years old. It's packed with black raspberry and black cherry fruit, wafts of smoke and clove and meat. Young, tannic, thick and quite ripe, it's got more raw power than the O.V. but a tad less complexity.",The Pines,,Sineann 2005 The Pines Zinfandel (Columbia Valley (WA)),$27, Washington,92, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Zinfandel,2005,Sineann
2458,N/A,"Horse Heaven Hills, Columbia Valley, Washington, US",375 ml,Red, US,12/31/2006,"Very limited, this dry, un-oaky Zin is showing its age quickly, with flavors of strawberry preserves, bitter chocolate, and a hint of dried herb. Drink up!",,,Bergevin Lane 2003 Zinfandel (Horse Heaven Hills),$19, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2003,Bergevin Lane
2459,14%,"Primitivo del Salento, Southern Italy, Italy",750ML,Red, Italy,10/1/2006,"Big and meaty, with a woodsy personality that makes it more lumberjack than ballerina. The palate is extracted and full, with real-deal tannins that frame solid blackberry and plum flavors. Finishes dark and rich, with a hint of raisin. Very nice Primitivo.",,MV Imports,Conti Zecca 2003  Primitivo del Salento,$18, Southern Italy,88,Primitivo del Salento,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2003,Conti Zecca
