,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
6726,13%,"Styria, Austria",750 ml,White, Austria,12/1/2006,"Not as attractive as the Poharnig, Sabathi's Pössnitzberg bottling shows some overtly vegetal aromas of bell pepper and crushed tomato leaf. It's plump and viscous, showing good sugar ripeness, but the flavors are just too green to garner a higher rating.",Pössnitzberg,Winemonger,Erwin Sabathi 2005 Pössnitzberg Sauvignon Blanc (Styria),$37,Styria,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Erwin Sabathi
6727,12%,"Styria, Austria",750 ml,White, Austria,12/1/2006,"Sabathi's entry-level Sauvignon Blanc is a fresh, grapefruity rendition, with hints of gooseberry and a touch of smoky, fumé-style character. Lacks a bit of richness in the midpalate, but finishes with good verve.",Klassic,Winemonger,Erwin Sabathi 2005 Klassic Sauvignon Blanc (Styria),$16,Styria,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Erwin Sabathi
6728,12.5%,"Styria, Austria",750 ml,White, Austria,12/1/2006,"Usually a better wine than this, the 2005 Knily shows modest quince and sour yellow plum aromas and rather anemic flavors. I had a substantial preference for the Jaunegg's Klassik bottling.",Knily,Winemonger,Jaunegg 2005 Knily Sauvignon Blanc (Styria),$26,Styria,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Jaunegg
6729,12%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,12/1/2006,"Pungent grapefruit aromas carry the aggressive yet fragile nose. Sheer and citric in the mouth, with sharp lemon-lime flavors. Zesty almost to the point of scouring.",Los Cardos,Vineyard Brands,Doña Paula 2005 Los Cardos Sauvignon Blanc (Mendoza),$10, Mendoza Province,82,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Doña Paula
6730,13%,"San Juan, Other, Argentina",750 ml,White, Argentina,12/1/2006,"Modest, unfocused tangerine and passion fruit aromas lead to a plump, flat palate with dried apricot and passion fruit flavors. Seems soft on the finish, as if the acidity is low.",,57 Main Street Wine Co,Finca Las Moras 2005 Sauvignon Blanc (San Juan),$9, Other,81,San Juan,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Finca Las Moras
6731,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2006,"Seresin, under the capable guidance of winemaker Brian Bicknell, continues to turn out exemplary Sauvignon Blanc. The 2005 is a great success, boasting sexy aromas of ripe peaches, gooseberries and pink grapefruit, all touched with a hint of honey. Nectarine and pink grapefruit flavors seem made for each other on the plump but not soft palate, while the finish features excellent length and intensity. A benchmark Marlborough Sauvignon.",,Martin Scott Wines,Seresin 2005 Sauvignon Blanc (Marlborough),$21,Marlborough,92,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Seresin
6732,N/A,"Hawke's Bay, New Zealand",750ML,White, New Zealand,11/1/2006,"A distinctly different style of Sauvignon Blanc than that found in Marlborough, this is riper and rounder, with more potential for evolution in the bottle. Notes of citrus custard mark the bouquet, while the flavors veer toward melon and fig, with hints of peach or nectarine. It's velvety textured, and long on the finish.",,RO Imports LLC,Te Awa 2005 Sauvignon Blanc (Hawke's Bay),$20,Hawke's Bay,91,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Te Awa
6733,N/A,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"Made from young vines in the Awatere Valley, this lovely Sauvignon features a bit of smoky pungency on the nose, then honeyed citrus and stone fruit flavors before turning minerally and taut on the finish. Drink now. Not imported.",,Empson USA Ltd,Foxes Island 2004 Sauvignon Blanc (Marlborough),N/A,Marlborough,91,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2004,Foxes Island
6734,13.5%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"This is an intriguing attempt at stretching the boundaries of Marlborough Sauvignon, featuring natural yeasts, barrel fermentation and sur lie aging. The result is a wine with somewhat weird ginger, cashew and coffee-like scents, but also some attractive grapefruit and nectarine flavors. Full and round in the mouth, it finishes dry and minerally.",Márama,Martin Scott Wines,Seresin 2004 Márama Sauvignon Blanc (Marlborough),$32,Marlborough,88,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2004,Seresin
6735,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2006,"Crafted to showcase, not hide, the grape's lightly grassy herbaceousness, this bracing Sauvignon Blanc manages the clever trick of being both restrained and penetrating. The complex mix of grapefruit, lemon, lime and pineapple fruit flavors is set against racy acids and that hint of grassiness. A small portion of the final blend was aged in oak, adding complexity and softening the edges. You won't find a better match for goat and sheep cheeses. 5,000 cases produced.",Grand Estates,,Columbia Crest 2005 Grand Estates Sauvignon Blanc (Columbia Valley (WA)),$11, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Sauvignon Blanc,2005,Columbia Crest
6736,N/A,"Stellenbosch, South Africa",750 ml,White, South Africa,11/1/2006,"With its softness, its layers of wood, this wine has delicious apple and cream flavors, giving a tropical style of Sauvignon Blanc. But there is also great acidity and a hint of a mineral character to give it structure. Not imported.",L'Avenir,Remy Cointreau USA,Laroche 2005 L'Avenir Sauvignon Blanc (Stellenbosch),N/A,Stellenbosch,87,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Laroche
6737,N/A,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"On the full, ripe side of Marlborough Sauvignon Blanc, but it stays true to its varietal nature, never getting sweet or sloppy. Honeyed peach and grapefruit flavors finish clean and fresh. Drink now.",,Halby Marketing,Sacred Hill 2005 Sauvignon Blanc (Marlborough),$22,Marlborough,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Sacred Hill
6738,14%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"Grove Mill's upper-tier Sauvignon is aggressively pungent and herbaceous, with gooseberry aromas and flavors tying it all together. This medium-bodied wine is more impressive for its concentration, power and length than for its charm or complexity, but it could work exceptionally well with the right foods—perhaps cod braised with tomatoes and onions.",17 Valley Reserve,Palm Bay International,Grove Mill 2005 17 Valley Reserve Sauvignon Blanc (Marlborough),$22,Marlborough,87,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Grove Mill
6739,13.5%,"Maule Valley, Chile",750 ml,White, Chile,11/1/2006,"This is definitely a bright, zesty, citrusy wine, but one with structure, especially given that it's an affordable, everyday Sauvignon Blanc. Aromas of citrus are dominant, while flavors of lime and grapefruit are nicely balanced and tasty.",Vineyard Selection,The Winebow Group LLC,TerraNoble 2006 Vineyard Selection Sauvignon Blanc (Maule Valley),$8,Maule Valley,87,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,TerraNoble
6740,N/A,"Nelson, New Zealand",750ML,White, New Zealand,11/1/2006,"Shows good intensity and varietal character, offering up gooseberry and passion fruit flavors with just hints of sweat and bell pepper. Seems plump at first, but firms up on the finish, finishing quite grapefruity in the end.",,Robert Whale Selections Inc,Seifried 2006 Sauvignon Blanc (Nelson),$17,Nelson,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,Seifried
6741,13%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"Refreshingly austere and flinty on the nose for a Marlborough Sauvignon Blanc, this offering from winemaker John Belsham also shows some citrusy aromas. White grapefruit powers the palate, accented by passion fruit. Relatively light in weight, with a crisp, mouthwatering finish. Might be just the ticket to accompany oysters this fall.",,Empson USA Ltd,Seven Terraces 2005 Sauvignon Blanc (Marlborough),$15,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Seven Terraces
6742,12.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2006,"This consistent value performer is made specially for the U.S. importer by a winery whose “name” wine is imported by someone else. Too confusing? Try this: Winery A makes wine under the Winery A label and sells it for a premium price through Importer A. Then, since it has additional wine, it bottles more under Label B and sells that through Importer B. (No, I'm not going to spill the grapes and tell you the name of the winery in question.) A slightly musky scent imparts an exotic note to the passion fruit aromas, while the grapefruity notes on the palate are pleasantly plump before turning a bit chalky on the finish.",,Low Country Imports,Dyed-In-The-Wool 2005 Sauvignon Blanc (Marlborough),$10,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Dyed-In-The-Wool
6743,13%,"Hawke's Bay, New Zealand",750ML,White, New Zealand,11/1/2006,"On the grassy, leaner side of the New Zealand Sauvignon Blanc spectrum, with grapefruit aromas accented by pungent, herbal scents. Despite the citrus and herb flavors, it's actually a bit weightier than many Marlborough Sauvignons, yet finishes clean and fresh.",Woodthorpe,"American Estates Wines, Inc",Te Mata 2005 Woodthorpe Sauvignon Blanc (Hawke's Bay),$18,Hawke's Bay,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Te Mata
6744,14%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"Thornbury's 2005 Sauvignon is rather tropical in style, with ripe fruit flavors enlivened by healthy doses of herb and citrus notes. It's plump and medium-bodied, finishing with a touch of easy-to-drink softness.",,Vineyard Brands,Thornbury 2005 Sauvignon Blanc (Marlborough),$17,Marlborough,86,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Thornbury
6745,13%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"A bit of a letdown for Seresin, but this was a difficult vintage, and we received the samples late in the cycle, when they could have been fresher. It's still a solid Sauvignon, with classic flavors of capsicum and passion fruit, just not at the level we've come to expect from this estate. Given a choice, go for the 2005.",,Martin Scott Wines,Seresin 2004 Sauvignon Blanc (Marlborough),$20,Marlborough,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2004,Seresin
6746,13%,"Central Valley, Chile",750 ml,White, Chile,11/1/2006,"Chill this down and let it go, and you'll be surprised at how solid this white is. Citrus peel aromas lead toward pear and banana flavors that are supported by acidity and pop. A lightweight in the end, but it's ripe and tasty. Good by the glass or in a spritzer.",Gato Negro,Shaw-Ross International Importers,San Pedro 2006 Gato Negro Sauvignon Blanc (Central Valley),$5,Central Valley,85,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,San Pedro
6747,13.5%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"A solid representative of the Marlborough style, the 2005 Tohu Sauvignon fairly exudes passion fruit aromas and flavors, but also manages to sneak in hints of peaches (on the ripe side) and cooked peas (on the vegetal side). Medium in body, with some refreshing citrus on the finish.",,Total Beverage Solution,Tohu 2005 Sauvignon Blanc (Marlborough),$16,Marlborough,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Tohu
6748,13.5%,"Marlborough, New Zealand",750ML,White, New Zealand,11/1/2006,"Rather restrained for Marlborough Sauvignon, showing more stony, minerally notes than most. With coaxing, modest passion fruit and honey notes emerge, carried along by a plump mouthfeel. A solid effort, but one that doesn't match winemaker John Belsham's more consistent touch with Chardonnay and Pinot Noir.",,Empson USA Ltd,Foxes Island 2005 Sauvignon Blanc (Marlborough),$25,Marlborough,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Foxes Island
6749,13.5%,"Marlborough, New Zealand",750 ml,White, New Zealand,11/1/2006,"This new label's wines come off an extremely young vineyard and are made by winemaker Mike Just, formerly of Lawson's Dry Hills. Soft honey, fig and tropical fruit notes are pleasant and the wine seems full and lush on the palate, yet it falls off quickly on the finish.",,Blackmar Beverage Consulting,Maven 2005 Sauvignon Blanc (Marlborough),$17,Marlborough,85,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Maven
6750,13%,"Curicó Valley, Chile",750 ml,White, Chile,11/1/2006,"A tiny bit stony on the nose, with touches of powdered sugar and green pepper. Citrus and green apple work the palate, followed by a snappy, generally clean finish. Fully charged and pretty good for under $10.",,"Broadbent Selections, Inc",Aresti 2006 Sauvignon Blanc (Curicó Valley),$9,Curicó Valley,84,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,Aresti
6751,13%,"Hawke's Bay, New Zealand",750ML,White, New Zealand,11/1/2006,"A step down from the superbly concentrated 2004, Matariki's Sauvignon features modest grapefruit flavors allied to racy acidity this vintage. Light and zippy on the palate, it's tart and refreshing.",,Pasternak Wine Imports,Matariki 2005 Sauvignon Blanc (Hawke's Bay),$18,Hawke's Bay,84,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Matariki
6752,12.5%,"Vino de la Tierra de Castilla y León, Northern Spain, Spain",750ML,White, Spain,11/1/2006,"Chunky but also lively, with pungent, aggressive Sauvignon aromas of prickly fruit, grapefruit and greens. The palate is heavy and all about pink grapefruit, while the texture is thick. Has its good points; and it's varietally correct.",,HAB North America,Penascal 2005 Sauvignon Blanc (Vino de la Tierra de Castilla y León),$7, Northern Spain,84,Vino de la Tierra de Castilla y León,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Penascal
6753,13%,"Cachapoal Valley, Chile",750 ml,White, Chile,11/1/2006,"Pear and a touch of candied almond set this light-bodied white in motion. The palate is solid if a bit monotone, with notes of citrus, green herbs and fresh celery. Finishes chalky and sturdy, with adequate acidity.",La Palma,Viña La Rosa USA,Viña La Rosa 2006 La Palma Sauvignon Blanc (Cachapoal Valley),$8,Cachapoal Valley,84,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,Viña La Rosa
6754,13%,"Central Valley, Chile",750 ml,White, Chile,11/1/2006,"Light fruit on the nose, yet somewhat chunky and full in the mouth, as if some apple juice or orange juice got into the blend. Decent enough but mildly heavy and sticky. Could use more zest and balance.",,Undurraga USA,Undurraga 2006 Sauvignon Blanc (Central Valley),$7,Central Valley,82,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sauvignon Blanc,2006,Undurraga
6755,13.5%,"Wairarapa, New Zealand",750ML,White, New Zealand,11/1/2006,"Odd stuff, with honeyed sweet green-pea aromas and flavors suggestive of older New Zealand Sauvignon, turning lemony on the finish.",Trillo,Blackmar Beverage Consulting,Cottier 2005 Trillo Sauvignon Blanc (Wairarapa),$20,Wairarapa,81,,Joe Czerwinski,,,Not rated yet [Add Your Review],Sauvignon Blanc,2005,Cottier
