,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2907,12.5%,"Colli della Toscana Centrale, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Ripe to the point of raisiny, with milk chocolate and berry jam on the nose. The palate mixes the sweetness of liqueur with core tartness, and the final result isn't overly impressive. Leaves a shallow imprint at the finish line.",Borghini Baldovinetti (Armaiolo),Vias Imports,San Fabiano 2000 Borghini Baldovinetti (Armaiolo) Sangiovese (Colli della Toscana Centrale),$43, Tuscany,84,Colli della Toscana Centrale,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,San Fabiano
2908,12%,"Rosso di Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Initial smoked meat and pickle aromas yield more of a deli sandwich nose than Tuscan wine, but with airing it settles to yield black cherry and plum. Those fruit flavors tay firm on the palate, which has a hard, tannic feel. Not that lush; more of a cheek blaster than anything.",Le Pianette,Atlanta Improvement Co,Fattoria Fibbiano 2004 Le Pianette Sangiovese (Rosso di Toscana),$10, Tuscany,83,Rosso di Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2004,Fattoria Fibbiano
2909,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"The super Tuscan category is infested with wines that just don't justify their price. A case in point: this vegetal, tannic red with murky fruit, coffee and heavy tannins. It's not particularly bad, just unblanced and underwhelming.",Bongoverno,Scoperta Importing Co. Inc,Tenuta Farneta 2000 Bongoverno Sangiovese (Toscana),$38, Tuscany,83,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Tenuta Farneta
2910,12.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,Berry and bacon aromas are marred by a strong pickled overtone. The tangy palate is thin and full of ripping berry notes that are surfing on wiry acidity. Almost citrusy on the finish.,Biagio Sangiovese-Cabernet Sauvignon,"Biagio Cru & Estate Wines, LLC",Castellani 2002 Biagio Sangiovese-Cabernet Sauvignon Sangiovese (Toscana),$12, Tuscany,82,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2002,Castellani
2911,13.5%,"Toscana, Tuscany, Italy",750ML,Red, Italy,9/1/2006,"Rusty in color, with tree bark and mulch on the nose. As for the fruit, it has mostly left the building. Thus what remains is stewy and soft.",Bentivoglio,Scoperta Importing Co. Inc,Tenuta Farneta 2001 Bentivoglio Sangiovese (Toscana),$18, Tuscany,81,Toscana,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2001,Tenuta Farneta
2912,N/A,"Yakima Valley, Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"The tart acidity of Sangiovese, along with its spicy cranberry, red currant and lean red berry flavors are buttressed with the addition of 27% Cabernet Sauvignon and 15% Syrah. It tastes very young despite its extended bottle age. Definitely a wine for acid lovers, it rounds out in the mouth with light flavors of hazelnut and mocha.",Tuttorosso,,Brian Carter 2002 Tuttorosso Sangiovese (Yakima Valley),$30, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Sangiovese,2002,Brian Carter
2913,15.3%,"Yakima Valley, Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"The fruit comes from two great Yakima Valley vineyards, Boushey and Elerding, and although the alcohol pins the meter at 15.3% it holds together with pretty cherry fruit, plenty of acid and tannin to provide the backbone. 266 cases produced.",,,Wineglass Cellars 2003 Sangiovese (Yakima Valley),$18, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Sangiovese,2003,Wineglass Cellars
2914,N/A,"Yakima Valley, Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"Scents of cherry, crackers and milk chocolate lead pleasantly into a light, bright strawberry and cherry candy-flavored Sangiovese. Just a touch of spice adds life to the tannins, but it's the balance overall that makes this a standout.",,,Whidbey Island Winery 2004 Sangiovese (Yakima Valley),$17, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Yakima Valley,Not rated yet [Add Your Review],Sangiovese,2004,Whidbey Island Winery
2915,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"This is Reininger's super Tuscan-style blend: half Sangiovese, one quarter Cabernet Sauvignon, 15% Merlot and 10% Cab Franc. I applaud the innovation, and the care given to its extra aging, but confess puzzlement as to what exactly this wine is intended to be. The extra time in bottle has softened it into a pleasing, mellow condition; it would make a heck of a good spaghetti wine, but the price suggests grander aspirations.",Cima,,Reininger 2001 Cima Sangiovese (Walla Walla Valley (WA)),$45, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Sangiovese,2001,Reininger
2916,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"Pure Sangiovese, soft and slightly leafy. It clearly shows its varietal character in the way the wine is structured, with relatively high acids and hints of tobacco leaf. Smooth and easy-drinking.",,,Tamarack Cellars 2004 Sangiovese (Columbia Valley (WA)),$25, Washington,87, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Sangiovese,2004,Tamarack Cellars
2917,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"Just 38 cases produced. The fruit is sourced from the Seven Hills vineyards, and the blend is a “super-Walla-Wallan” with 60% Sangiovese, 20% Cabernet Sauvignon and 20% Cab Franc. Light and somewhat unfocused, it has some characteristic high tones, a suggestion of anise and a bit of toasty oak in the finish.",Tuscan Red,,Covington 2003 Tuscan Red Sangiovese (Walla Walla Valley (WA)),$28, Washington,86, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Sangiovese,2003,Covington
2918,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750ML,Red, US,6/1/2006,"Aromas of cracker, rubber and oatmeal swirl around the light, pretty strawberry fruit. It gets leathery in the mouth, and finishes sour.",,,Yellow Hawk Cellar 2003 Sangiovese (Walla Walla Valley (WA)),$19, Washington,82, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Sangiovese,2003,Yellow Hawk Cellar
2919,N/A,"Columbia Valley (WA), Columbia Valley, Washington, US",750ML,Red, US,4/1/2006,"Full, almost jammy flavors of strawberry preserves and sweet cherries jump out, with light milk chocolate highlights. Though I don't find it to be particularly varietal (in terms of Tuscan sangio), it is still a very tasty wine with plenty of plump, sweet fruit appeal.",,,Arbor Crest 2003 Sangiovese (Columbia Valley (WA)),$13, Washington,88, Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Valley (WA),Not rated yet [Add Your Review],Sangiovese,2003,Arbor Crest
2920,12.5%,"Chianti Classico, Tuscany, Italy",750ML,Red, Italy,4/1/2006,"Not a great Chianti, but it's certainly true to the DOCG, with lean, tart cherry fruit and nuances of cedar, leather and dry, dusty earth. Doesn't have the depth to age further, so drink now. Imported by Abarbanel Wine Company.",Alef Kosher,Abarbanel Wine Company,Villa Branca 2001 Alef Kosher  (Chianti Classico),$29, Tuscany,85,Chianti Classico,Joe Czerwinski,,,Not rated yet [Add Your Review],Sangiovese,2001,Villa Branca
2921,N/A,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,12/31/2005,"Sharp, youthful, tart and spicy, this fresh, lively Sangio is spiced up with citrus rind and tangy berries. The blend includes 22% Syrah.",,,Leonetti Cellar 2003 Sangiovese (Walla Walla Valley (WA)),$50, Washington,89, Columbia Valley,Paul Gregutt,@paulgwine ,Walla Walla Valley (WA),Not rated yet [Add Your Review],Sangiovese,2003,Leonetti Cellar
2922,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Tight as nails on the nose before it explodes on the palate in a cacophony of cherry, cassis, black plum, tobacco and chocolate. It's like the best cigar and a great red wine rolled into one. Yes, the tannins are hammering and yes, the acidity is forward. But that only means this brilliant Brunello should age for 15 years without batting an eyelash. Imported by Folio",Castelgiocondo Riserva,Folio Fine Wine Partners,Marchesi de' Frescobaldi 1999 Castelgiocondo Riserva  (Brunello di Montalcino),$100, Tuscany,97,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Marchesi de' Frescobaldi
2923,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Fresh asphalt, burning timber, bitter chocolate, and anything else that connotes “darkness” is what this heavyweight is about. And as rough as that may sound aromatically, on the palate it's polished like a gemstone, with just enough grit and guts to push it forward. The fruit, meanwhile, is sensational, a panoply of black plums and cherries infused with cocoa and vanilla. This offers a clear look into 21st-century Brunello, and the picture is breathtaking. Imported by Vinifera Imports.",Madonna del Piano Riserva,Vinifera Imports,Valdicava 1999 Madonna del Piano Riserva  (Brunello di Montalcino),$130, Tuscany,97,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Valdicava
2924,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"A gorgeous wine with amazing texture and integration. The nose and feel are so soft and silky, and the fruit is as expressive as Sangiovese gets. Plush and royal, with perfect tannic structure, smiling acidity and smoky shadings. A dream in the glass, with meters of depth. Imported by Domaine Select Wine Estates.",Riserva,Domaine Select Wine & Spirits,Il Palazzone 1999 Riserva  (Brunello di Montalcino),$95, Tuscany,96,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Il Palazzone
2925,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Saturated to the max, with a violet/ruby tint that shows no breaks. If it looks like an extracted bruiser, it is. The tannins are big and precise, however, they aren't aggressive or mean. In a fine-tuned cellar this will come around in about five years to show amazing black cherry and plum fruit, and lots of style. Imported by Supreme Wines & Spirits.",Riserva,Supreme Wines & Spirits,Donatella Cinelli Colombini 1999 Riserva  (Brunello di Montalcino),$65, Tuscany,95,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Donatella Cinelli Colombini
2926,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Here's a huge, stately wine with a brick-based structure and mounds of lovely oak that is already so well integrated you barely notice it. Quite tannic, and will require come cellaring. When you do drink it, expect warm flavors, liqueur-soaked berry fruit and a mile-long finish. Hold until 2010, at least. Imported by Empson (USA) Ltd.",Riserva,Empson USA Ltd,Poggio Antico 1999 Riserva  (Brunello di Montalcino),$125, Tuscany,95,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Poggio Antico
2927,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Wonderfully toasted up front, with baked, but not cooked, fruit aromas. There's also plenty of coffee, earth and leather to the bouquet. Initial live-wire flavors settle to reveal marzipan and dried stone fruits, while the sly finish is so complex that the wine ultimately registers as a different breed. Drinking this is like navigating a maze. A Marc de Grazia Selection, various importers.",Riserva,"Skurnik Wines, Inc",Uccelliera 1999 Riserva  (Brunello di Montalcino),$90, Tuscany,94,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Uccelliera
2928,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Strong as a cement block, with aromas of charcoal, leather and intense plum/berry. Still, in the mouth it's luscious. In addition, there's a sublime spice element playing in the background that only makes it more complete. Finishes with the essence of fruit cake and marzipan. A pleasure. Imported by Paterno Wines International.",Riserva,Terlato Wines International,Il Poggione 1999 Riserva  (Brunello di Montalcino),$80, Tuscany,94,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Il Poggione
2929,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Smooth and lush, with a ton of berry, cherry and smoke character. Supremely ripe and full, with chocolate and spice mixed into the prime cherry/berry palate. This is a wine for anyone who simply loves wine; maybe it isn't ultra-complex but there's no arguing about its polish and style. It's incredibly round and likable. Imported by Banfi Vintners.",Poggio All'Oro Riserva,Banfi Vintners,Castello Banfi 1999 Poggio All'Oro Riserva  (Brunello di Montalcino),$150, Tuscany,94,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Castello Banfi
2930,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Pure violet in color, with a nose packed full of creamy oak, sweet plum and blackberry. This is your prototypical modern-day bruiser. The palate offers a powder keg of sweet, chewy fruit, yet the acidity is right there corralling it all. Properly applied oak cuddles rather than overwhelms the fruit, while the full tannins make it a lion heart. Fabulous for a 2000 normale. Imported by Summa Vitis, Inc.",,"Summa Vitis, Inc",La Serena 2000  Brunello di Montalcino,N/A, Tuscany,94,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,La Serena
2931,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,Surprisingly sweet but lovable just the same. The nose offers sugared doughnut and marzipan aromas yet the palate has cut-through acidity that ensures that the wine is neither flabby nor dull. Big-time cherry and plum flavors are pure and exciting; all in all there isn't much more to ask for. Imported by Selected Estates of Europe Ltd.,Riserva,Selected Estates of Europe Ltd,Castello Romitorio 1999 Riserva  (Brunello di Montalcino),$65, Tuscany,93,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,1999,Castello Romitorio
2932,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Pitch black, like midnight on a country road. Talk about saturated: the nose yields tar, char and more, and in the mouth it has that midlevel intensity that many of the 2000s don't have. Earthy at one moment, polished the next. It finishes with a sweet blast of molasses, black cherry and coffee. A head-turner, one that gets better with every sip. Imported by Vinifera Imports.",,Vinifera Imports,Valdicava 2000  Brunello di Montalcino,$89, Tuscany,93,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Valdicava
2933,N/A,"Brunello di Montalcino, Tuscany, Italy",750ML,Red, Italy,7/1/2005,"Big and brawny, with a blinding violet color and a bouquet bursting with rich oak. In fact, this wine features as much new oak as any normale on the market. But with such quality fruit, the nose quickly morphs into high-grade tobacco and pure vanilla. In the mouth, things run deep and thick, and any potential corpulence is balanced by ripe tannins and fresh acids. Imported by Empson (USA) Ltd.",,Empson USA Ltd,Poggio Antico 2000  Brunello di Montalcino,$72, Tuscany,93,Brunello di Montalcino,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Sangiovese,2000,Poggio Antico
